Клас;Назва;Вісь анатомічної локалізації;Назва;Вісь процедурної типології;Назва;Вісь блоків ;Назва;Код;Назва UKR;Назва ENG
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92513-50;Інфільтрація місцевим анестетиком, вмираючий хворий, який може загинути протягом найближчої доби навіть без хірургічного втручання, процедура проводиться як екстрена допомога;Infiltration of local anaesthetic, ASA 50
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92513-59;Інфільтрація місцевим анестетиком, вмираючий хворий, який може загинути протягом найближчої доби навіть без хірургічного втручання, не екстрена допомога або невідомо;Infiltration of local anaesthetic, ASA 59
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92513-69;Інфільтрація місцевим анестетиком, пацієнт, мозок якого офіційно визнаний мертвим, та органи якого будуть використані для донорства, не екстрена допомога або невідомо;Infiltration of local anaesthetic, ASA 69
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92513-90;Інфільтрація місцевим анестетиком, відсутнє документальне підтвердження присвоєння балу за шкалою ASA, процедура проводиться як екстрена допомога;Infiltration of local anaesthetic, ASA 90
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92513-99;Інфільтрація місцевим анестетиком, відсутнє документальне підтвердження присвоєння балу за шкалою ASA, не екстрена допомога або невідомо;Infiltration of local anaesthetic, ASA 99
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-10;Внутрішньовенна регіональна анестезія, нормальний здоровий пацієнт, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 10
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-19;Внутрішньовенна регіональна анестезія, нормальний здоровий пацієнт, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 19
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-20;Внутрішньовенна регіональна анестезія, пацієнт з легкими системними розладами, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 20
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-29;Внутрішньовенна регіональна анестезія, пацієнт з легкими системними розладами, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 29
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-30;Внутрішньовенна регіональна анестезія, пацієнт зі значними системними розладами, що обмежують активність, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 30
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-39;Внутрішньовенна регіональна анестезія, пацієнт зі значними системними розладами, що обмежують активність, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 39
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-40;Внутрішньовенна регіональна анестезія, пацієнт з вираженим інвалідизуючим захворюванням, яке становить загрозу життю, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 40
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-49;Внутрішньовенна регіональна анестезія, пацієнт з вираженим інвалідизуючим захворюванням, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 49
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-50;Внутрішньовенна регіональна анестезія, вмираючий хворий, який може загинути протягом найближчої доби навіть без хірургічного втручання, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 50
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-59;Внутрішньовенна регіональна анестезія, вмираючий хворий, який може загинути протягом найближчої доби навіть без хірургічного втручання, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 59
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-69;Внутрішньовенна регіональна анестезія, пацієнт, мозок якого офіційно визнаний мертвим, та органи якого будуть використані для донорства, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 69
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-90;Внутрішньовенна регіональна анестезія, відсутнє документальне підтвердження присвоєння балу за шкалою ASA, процедура проводиться як екстрена допомога;Intravenous regional anaesthesia, ASA 90
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1909;Провідникова анестезія;92519-99;Внутрішньовенна регіональна анестезія, відсутнє документальне підтвердження присвоєння балу за шкалою ASA, не екстрена допомога або невідомо;Intravenous regional anaesthesia, ASA 99
Клас 19;ІНТЕРВЕНЦІЇ НЕ КЛАСИФІКОВАНІ В ІНШИХ РУБРИКАХ;3;АНЕСТЕЗІЯ ТА АНАЛГЕЗІЯ;62;АНЕСТЕЗІЯ;1910;Церебральна анестезія;92514-10;Загальна анестезія, нормальний здоровий пацієнт, процедура проводиться як екстрена допомога;General anaesthesia, ASA 10
